price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,neworold,Furnished_status,Lift,type_of_building,Price_sqft,Address_Encoded
5200000.0,1050.0,28.4737346,77.5413219,2.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,4952.380952380952,7800884.88279742
4350000.0,1100.0,28.3841377605145,77.368173143061,2.0,2.0,2.0,Resale,no data,1.0,Individual House,3954.545454545456,7627049.9744576095
7500000.0,1485.0,28.447828,76.970377,3.0,3.0,3.0,Resale,no data,1.0,Flat,5050.50505050505,8403197.09496044
4000000.0,850.0,28.4469189,77.517486,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,4705.882352941177,7855633.866999194
10500000.0,1500.0,28.466682,76.9997245,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Individual House,7000.0,8277473.344103392
3200000.0,1045.0,28.66605567932129,77.47985076904297,2.0,2.0,3.0,Resale,Semi-Furnished,1.0,Flat,3062.200956937799,7324611.750896892
4200000.0,1150.0,28.4993735437355,77.5189461311465,2.0,2.0,3.0,Resale,no data,1.0,Flat,3652.17391304348,7789444.342443361
3900000.0,1165.0,28.496992,77.537536,3.0,2.0,3.0,Resale,Semi-Furnished,1.0,Flat,3347.6394849785406,7609211.878759234
6890000.000000001,1366.0,28.514908,76.974388,2.0,2.0,2.0,Resale,no data,1.0,Flat,5043.923865300147,8313562.197092084
3000000.0,600.0,28.621087,77.0252325,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,5000.0,8288299.143918592
7000000.0,1200.0,28.6543295,77.3646575,3.0,2.0,2.0,Resale,Furnished,1.0,Flat,5833.333333333333,8313562.197092084
5700000.0,1400.0,28.453581,77.556221,4.0,4.0,3.0,Resale,no data,1.0,Flat,4071.428571428572,7779256.617455623
6000000.0,1650.0,28.4469189,77.517486,3.0,2.0,3.0,Resale,no data,0.0,Flat,3636.363636363637,7855633.866999194
11000000.0,1789.0,28.251834,77.067419,3.0,3.0,4.0,Resale,Semi-Furnished,1.0,Flat,6148.686416992733,8706173.486445576
8000000.0,1150.0,28.628671646118164,77.30213165283203,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,6956.521739130435,8288299.143918592
4800000.0,900.0,28.61848831176757,77.04781341552734,3.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,5333.333333333333,8330828.756058158
7000000.0,1200.0,28.669279098510746,77.33071899414062,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5833.333333333333,7667096.61725132
4300000.0,1120.0,28.4706925,77.127446,3.0,2.0,2.0,Resale,Semi-Furnished,0.0,Flat,3839.285714285714,8330828.756058158
5000000.0,1300.0,28.641779,77.3502969,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3846.153846153846,7653697.692386451
3800000.0,675.0,28.64755630493164,77.10384368896484,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5629.62962962963,8393002.745921498
8000000.0,2032.0,28.3926115,77.3573515,3.0,4.0,2.0,Resale,Semi-Furnished,1.0,Flat,3937.007874015748,8018089.99187762
11000000.0,1750.0,28.4321283,76.9414616,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,6285.714285714285,8871264.080080314
5500000.0,900.0,28.6824951171875,77.26712799072266,3.0,2.0,2.0,Resale,Unfurnished,1.0,Individual House,6111.111111111111,8111149.732091829
6000000.0,1100.0,28.659557,77.3747659,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,5454.545454545455,7817142.650010766
10500000.0,1822.0,28.3824895,76.9823169,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Individual House,5762.897914379802,8648089.622776346
3550000.0,750.0,28.664996,77.3898739,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Individual House,4733.333333333333,7275612.410567621
3000000.0,1125.0,28.6336095,77.4713825,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,2666.6666666666665,6589667.845214197
4300000.0,1270.0,28.309616,77.55859,2.0,2.0,3.0,Resale,no data,1.0,Flat,3385.826771653544,8277473.344103392
6000000.0,979.0,28.436305,77.13605,2.0,2.0,2.0,Resale,no data,1.0,Flat,6128.702757916241,8277473.344103392
5500000.0,1200.0,28.619316,77.033262,3.0,2.0,2.0,Resale,Furnished,1.0,Flat,4583.333333333333,7199333.175290583
10500000.0,1700.0,28.425727,77.0886735,3.0,3.0,2.0,Resale,no data,1.0,Flat,6176.470588235294,8393002.745921498
9000000.0,1810.0,28.453581,77.556221,4.0,3.0,4.0,Resale,no data,1.0,Flat,4972.375690607735,7775748.812549718
7900000.0,1600.0,28.66301727294922,77.36760711669922,3.0,3.0,1.0,Resale,Furnished,1.0,Flat,4937.5,8393002.745921498
5500000.0,900.0,28.610933,77.2739145,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,6111.111111111111,8277473.344103392
12600000.0,2150.0,28.437583,76.946194,3.0,3.0,4.0,Resale,Semi-Furnished,1.0,Flat,5860.46511627907,8678110.554421015
6850000.0,1360.0,28.3981,76.93333,2.0,2.0,3.0,Resale,no data,1.0,Flat,5036.764705882353,8550043.31720998
3700000.0,800.0,28.6589432,77.32223,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4625.0,7869301.097302572
13000000.0,1600.0,28.40874481201172,77.0450210571289,3.0,3.0,2.0,Resale,Furnished,1.0,Flat,8125.0,8313562.197092084
7080000.0,1875.0,28.420501,77.356478,3.0,3.0,2.0,Resale,no data,1.0,Flat,3776.0,7590184.206937238
10500000.0,1400.0,28.6677244,77.0979515,2.0,2.0,2.0,Resale,no data,0.0,Flat,7500.0,8313562.197092084
9000000.0,1400.0,28.4087443,77.0450224,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,6428.571428571428,8393002.745921498
3500000.0,1115.0,28.310997,77.562296,2.0,2.0,2.0,Resale,no data,1.0,Individual House,3139.013452914798,8288299.143918592
3300000.0,750.0,28.5201861,77.179158,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,4400.0,7518688.982931832
8500000.0,1910.0,28.420952,76.910875,3.0,3.0,3.0,Resale,no data,1.0,Flat,4450.261780104712,7755065.762329801
7500000.0,1690.0,28.6769466,77.3959458,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,4437.869822485207,7871653.524771548
6000000.0,1264.0,28.266656,77.064897,2.0,2.0,3.0,Resale,no data,1.0,Flat,4746.835443037975,7731783.246947144
9500000.0,1424.0,28.5465358119836,77.3526684550316,3.0,2.0,2.0,New Property,no data,1.0,Flat,6671.348314606742,8393002.745921498
3600000.0,639.0,28.5922719,77.0836826,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5633.802816901409,8330828.756058158
4800000.0,900.0,28.61848831176757,77.04781341552734,3.0,2.0,1.0,Resale,Semi-Furnished,1.0,Individual House,5333.333333333333,7793480.195662279
6000000.0,1100.0,28.4372909,77.0235049,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,5454.545454545455,8277473.344103392
6000000.0,900.0,28.635967254638672,77.26956176757812,3.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,6666.666666666667,8288299.143918592
6200000.0,1100.0,28.4294570078766,77.2900030450027,2.0,2.0,3.0,Resale,no data,1.0,Flat,5636.363636363636,8313562.197092084
9000000.0,1200.0,28.4239653,77.0839297,2.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,7500.0,8793198.995462514
13500000.0,1728.0,28.42242813110352,77.04646301269531,3.0,3.0,4.0,Resale,Semi-Furnished,1.0,Flat,7812.5,8277473.344103392
8300000.0,1000.0,28.638351440429688,77.11314392089844,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,8300.0,8287785.131332023
3500000.0,950.0,28.6809994,77.356998,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3684.2105263157896,7551184.373870808
2500000.0,800.0,28.61469078063965,77.3330307006836,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,3125.0,8393002.745921498
8500000.0,1500.0,28.44926,76.98476024,3.0,3.0,3.0,Resale,no data,1.0,Individual House,5666.666666666667,8537032.46977368
5000000.0,936.0,28.64431,77.331787,2.0,2.0,2.0,Resale,no data,1.0,Individual House,5341.880341880342,8330828.756058158
3500000.0,800.0,28.49515724182129,77.00867462158203,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,4375.0,8393002.745921498
10000000.0,1732.0,28.576256,77.383182,3.0,3.0,2.0,Resale,no data,1.0,Individual House,5773.672055427252,8408086.529148754
5500000.0,1100.0,28.4958944,77.1859976,3.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,5000.0,7807276.41920841
12000000.0,2000.0,28.4180181,77.0760705,4.0,4.0,2.0,New Property,Semi-Furnished,1.0,Individual House,6000.0,8313562.197092084
6700000.0,1620.0,28.4610379345846,77.5076273348648,3.0,3.0,2.0,Resale,no data,1.0,Flat,4135.802469135802,8039057.606719481
2600000.0,750.0,28.6336095,77.4713825,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3466.6666666666665,6589667.845214197
2700000.0,760.0,28.694197,77.329295,2.0,2.0,1.0,Resale,Furnished,0.0,Flat,3552.6315789473683,8313562.197092084
4500000.0,1055.0,28.400922,77.51969,2.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,4265.402843601896,8288299.143918592
4800000.0,1025.0,28.430981,77.507275,2.0,2.0,2.0,Resale,no data,1.0,Flat,4682.926829268293,7483626.364078833
8200000.0,1910.0,28.420952,76.910875,3.0,3.0,2.0,Resale,no data,1.0,Flat,4293.193717277487,7971638.874118013
5000000.0,1385.0,28.5838869793513,77.4321686760026,3.0,2.0,4.0,Resale,no data,1.0,Flat,3610.1083032490974,8313562.197092084
4600000.0,1015.0,28.5654147528131,77.383196,2.0,2.0,2.0,Resale,no data,1.0,Flat,4532.019704433497,7843971.090245761
11000000.0,1900.0,28.517671585083008,77.07597351074219,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,5789.473684210527,8641114.405232178
9200000.0,1813.0,28.45251307,76.97627035,3.0,3.0,2.0,Resale,no data,1.0,Flat,5074.46221731936,8102225.999263485
3500000.0,860.0,28.600152,77.449731,2.0,2.0,3.0,Resale,no data,1.0,Flat,4069.767441860465,8393002.745921498
6240000.0,1415.0,28.497364,77.4100482399016,3.0,3.0,2.0,Resale,no data,1.0,Flat,4409.893992932863,7401903.899752168
9000000.0,1580.0,28.6374640404975,77.3957075020488,3.0,3.0,4.0,Resale,no data,1.0,Flat,5696.202531645569,7891310.222239848
3220000.0000000005,810.0,28.447866,76.98171288,2.0,2.0,2.0,Resale,no data,1.0,Flat,3975.308641975309,7742346.152610326
3340000.0,1152.0,28.7224383710452,77.4460352324498,2.0,2.0,4.0,New Property,no data,1.0,Flat,2899.305555555556,7750924.876192132
2600000.0,800.0,28.63363759,77.40378377,2.0,2.0,1.0,Resale,no data,1.0,Flat,3250.0,7517904.594248971
6800000.0,1661.0,28.4166908888947,77.354919473033,3.0,3.0,2.0,Resale,no data,1.0,Flat,4093.919325707405,7438931.719909158
4500000.0,950.0,28.6287985,77.2800824,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4736.8421052631575,7873479.25052239
5500000.0,1685.0,28.6244715,77.4383996,3.0,2.0,2.0,Resale,no data,1.0,Individual House,3264.094955489614,7606127.150639881
4800000.0,1195.0,28.5116300715377,77.5200478811992,3.0,3.0,2.0,Resale,no data,1.0,Flat,4016.73640167364,7557228.343238485
4500000.0,1200.0,28.4993735437355,77.5189461311465,2.0,2.0,2.0,Resale,no data,1.0,Flat,3750.0,6896426.867472781
11000000.0,1500.0,28.677789,77.0802034,3.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,7333.333333333333,8288299.143918592
7700000.0,1350.0,28.4941085,77.0257,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5703.703703703704,7513775.446729684
8000000.0,1342.0,28.38401706,76.97970505,2.0,2.0,2.0,Resale,no data,1.0,Flat,5961.251862891208,8277473.344103392
5000000.0,1125.0,28.654612,77.486901,3.0,2.0,2.0,Resale,no data,1.0,Flat,4444.444444444444,8330828.756058158
4850000.0,1000.0,28.633148,77.371138,2.0,2.0,3.0,Resale,no data,1.0,Individual House,4850.0,8288299.143918592
4600000.0,900.0,28.49311828613281,77.01239776611328,3.0,2.0,1.0,Resale,Unfurnished,1.0,Individual House,5111.111111111111,8313562.197092084
4500000.0,1100.0,28.619316,77.033262,3.0,2.0,1.0,Resale,Furnished,1.0,Flat,4090.909090909091,8313562.197092084
5310000.0,1100.0,28.6467392,77.3709475,3.0,2.0,2.0,Resale,Furnished,1.0,Flat,4827.272727272727,7520824.977926573
3200000.0,850.0,28.712995529174805,77.28531646728516,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3764.705882352941,8288299.143918592
7000000.0,1400.0,28.690290451049805,77.37688446044922,3.0,4.0,4.0,Resale,Semi-Furnished,1.0,Flat,5000.0,8313562.197092084
7600000.0,1875.0,28.449384,76.98441,3.0,3.0,2.0,New Property,no data,1.0,Flat,4053.3333333333335,7742346.152610326
5800000.0,1365.0,28.4804406,77.506164,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Individual House,4249.084249084249,8277473.344103392
5900000.0,1380.0,28.3751182042664,77.3487447637588,3.0,2.0,2.0,Resale,no data,1.0,Individual House,4275.36231884058,7888747.366611199
6600000.0,1300.0,28.6500637,77.3637503,3.0,2.0,2.0,New Property,no data,1.0,Flat,5076.923076923077,8288299.143918592
3800000.0,1050.0,28.6896453,77.4933302,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,3619.0476190476193,8277473.344103392
6100000.0,1325.0,28.532778,77.377052,3.0,2.0,3.0,Resale,no data,1.0,Flat,4603.773584905661,8330828.756058158
4700000.0,1200.0,28.4042306,77.3559561,3.0,2.0,2.0,Resale,no data,0.0,Flat,3916.6666666666665,7870174.220194316
13000000.0,1500.0,28.6013562305396,77.3193583454046,3.0,3.0,1.0,Resale,no data,1.0,Flat,8666.666666666666,8288299.143918592
7200000.0,1670.0,28.405706,76.953427,3.0,3.0,2.0,Resale,no data,1.0,Flat,4311.377245508982,8931422.733012198
6200000.0,1255.0,28.580262,77.403976,3.0,2.0,3.0,New Property,no data,1.0,Flat,4940.239043824701,7832797.026715768
2200000.0,750.0,28.6896453,77.4933302,2.0,2.0,2.0,New Property,no data,1.0,Flat,2933.333333333333,8288299.143918592
9500000.0,1114.0,28.65242958068848,77.16432189941406,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,8527.8276481149,8288299.143918592
4000000.0,850.0,28.474268,76.96496,2.0,2.0,1.0,Resale,no data,1.0,Individual House,4705.882352941177,7978981.198664777
2700000.0,925.0,28.7224383710452,77.4460352324498,2.0,2.0,2.0,Resale,no data,1.0,Flat,2918.9189189189187,8313562.197092084
3500000.0,950.0,28.700114119298,77.4262625120552,2.0,2.0,2.0,Resale,no data,1.0,Flat,3684.2105263157896,7715307.844134832
3000000.0,900.0,28.69004821777344,77.34053802490234,2.0,3.0,2.0,Resale,Furnished,1.0,Flat,3333.333333333333,8288299.143918592
3900000.0,1000.0,28.4838094,77.027832,3.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,3900.0,8663090.521099517
13400000.0,2025.0,28.48021,76.969179,3.0,3.0,4.0,Resale,Semi-Furnished,1.0,Flat,6617.283950617284,8313562.197092084
10000000.0,1500.0,28.386791,77.049466,2.0,2.0,4.0,Resale,no data,1.0,Flat,6666.666666666667,8277473.344103392
6500000.0,1375.0,28.6402995,77.369307,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,4727.272727272727,8068624.675608881
7000000.0,1200.0,28.52470970153809,77.13414764404297,3.0,3.0,2.0,New Property,Semi-Furnished,1.0,Flat,5833.333333333333,8277473.344103392
5600000.0,1450.0,28.645282745361328,77.36209869384766,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3862.0689655172414,8393002.745921498
4700000.0,1040.0,28.509118,77.413416,2.0,2.0,3.0,Resale,no data,1.0,Flat,4519.2307692307695,7265914.378029079
11200000.000000002,1600.0,28.4258675,77.0475735,3.0,3.0,3.0,Resale,Semi-Furnished,1.0,Flat,7000.000000000001,8956419.286337888
5200000.0,1400.0,28.62171,77.38175,3.0,3.0,4.0,Resale,no data,1.0,Flat,3714.285714285714,8393002.745921498
2500000.0,675.0,28.705966,77.433808,2.0,2.0,2.0,Resale,no data,1.0,Individual House,3703.703703703704,8330828.756058158
4600000.0,1100.0,28.6485932413911,77.3794392124472,3.0,2.0,1.0,Resale,no data,1.0,Individual House,4181.818181818182,8277473.344103392
7500000.0,1420.0,28.5685416949121,77.3792999293712,3.0,2.0,3.0,Resale,no data,1.0,Flat,5281.69014084507,8288299.143918592
4800000.0,900.0,28.6446415,77.371908,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,5333.333333333333,8393002.745921498
8700000.0,1733.0,28.399598,76.97150985,3.0,3.0,3.0,Resale,no data,1.0,Flat,5020.196191575303,8283754.730791796
4000000.0,720.0,28.4838094,77.027832,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,5555.555555555556,8288299.143918592
4900000.0,900.0,28.6589432,77.32223,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5444.444444444444,7982244.81933
4600000.0,1175.0,28.703253,77.4212420699908,3.0,2.0,2.0,Resale,no data,1.0,Flat,3914.893617021277,7687739.909377274
9000000.0,1810.0,28.453581,77.556221,4.0,3.0,4.0,Resale,no data,1.0,Flat,4972.375690607735,7956457.96652672
4960000.0,1000.0,28.666349411010746,77.1888198852539,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4960.0,8330828.756058158
5500000.0,1600.0,28.690406,77.3406418916225,3.0,3.0,2.0,New Property,no data,1.0,Flat,3437.5,8288299.143918592
5300000.0,1000.0,28.4102438,77.0411697,3.0,3.0,1.0,Resale,Semi-Furnished,1.0,Flat,5300.0,8330828.756058158
3400000.0,895.0,28.63580894470215,77.4813003540039,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3798.882681564246,8313562.197092084
5000000.0,1441.0,28.5668164323845,77.4477516140113,3.0,3.0,3.0,Resale,no data,1.0,Flat,3469.8126301179736,6986714.241945244
7000000.0,1770.0,28.4096109,76.9141943,3.0,3.0,3.0,Resale,Unfurnished,1.0,Flat,3954.8022598870057,7733915.795671665
4990000.0,910.0,28.6212874,77.0530735,3.0,2.0,2.0,Resale,no data,1.0,Individual House,5483.516483516483,7080387.386263924
13500000.0,1950.0,28.394708,77.01856,3.0,3.0,3.0,Resale,Unfurnished,1.0,Flat,6923.076923076923,8717924.053804364
7000000.0,1356.0,28.526552,77.363882,2.0,2.0,1.0,Resale,no data,1.0,Flat,5162.241887905605,8313562.197092084
5000000.0,1000.0,28.622671127319336,77.03329467773438,3.0,2.0,2.0,New Property,Semi-Furnished,1.0,Flat,5000.0,8393002.745921498
7500000.0,1093.0,28.283756,77.079837,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,6861.848124428179,8330828.756058158
5100000.0,1500.0,28.577868,77.48322,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3400.0,6845270.8758897865
4200000.0,1100.0,28.571936,77.479001,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3818.181818181818,7619700.449580186
6700000.0,1665.0,28.6404556222776,77.380211,3.0,2.0,3.0,Resale,no data,1.0,Flat,4024.024024024024,8088708.357625874
7500000.0,2100.0,28.398028,77.2752245,3.0,2.0,2.0,Resale,Furnished,1.0,Flat,3571.428571428572,8393002.745921498
2400000.0,740.0,28.589014053344727,77.38101959228516,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Individual House,3243.243243243244,8330828.756058158
6700000.0,1175.0,28.5690261530751,77.39297,2.0,2.0,2.0,Resale,no data,1.0,Flat,5702.127659574468,8025303.442232585
8000000.0,1803.0,28.45833751,76.970345,3.0,3.0,2.0,Resale,no data,1.0,Flat,4437.049362174154,8403197.09496044
6400000.0,1475.0,28.580262,77.403976,3.0,2.0,3.0,Resale,Semi-Furnished,1.0,Individual House,4338.983050847458,7953062.643675327
6000000.0,1264.0,28.266656,77.064897,2.0,2.0,3.0,Resale,no data,1.0,Individual House,4746.835443037975,8330828.756058158
5000000.0,1000.0,28.643642,77.34532,2.0,2.0,1.0,Resale,Furnished,1.0,Flat,5000.0,7567836.551176772
5000000.0,1000.0,28.650829315185547,77.37139892578125,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,5000.0,8277473.344103392
4250000.0,1000.0,28.6192670059929,77.4285183883815,2.0,2.0,3.0,New Property,no data,1.0,Individual House,4250.0,7560255.708574682
3800000.0,1050.0,28.508557,77.5341136,2.0,2.0,3.0,Resale,Furnished,1.0,Flat,3619.0476190476193,7801278.699714094
7200000.0,1250.0,28.4478379275138,77.3172846780451,2.0,2.0,3.0,Resale,no data,1.0,Flat,5760.0,8313562.197092084
7000000.0,1078.0,28.424897,77.084986,2.0,2.0,3.0,Resale,no data,1.0,Flat,6493.506493506494,8330828.756058158
3500000.0,900.0,28.591666,77.484749,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,3888.8888888888887,8330828.756058158
4300000.0,850.0,28.6708215,77.3291634,2.0,2.0,1.0,Resale,Furnished,1.0,Flat,5058.823529411765,8393002.745921498
4000000.0,1025.0,28.4120224356186,77.3436620234332,2.0,2.0,2.0,Resale,no data,1.0,Flat,3902.439024390244,7762859.063870243
7800000.0,1495.0,28.502597,77.428742,3.0,2.0,4.0,Resale,no data,1.0,Flat,5217.391304347826,8288299.143918592
3200000.0,850.0,28.6809766,77.3501214,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3764.705882352941,7702296.996698532
4800000.0,990.0,28.5028911,77.4257,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,4848.484848484848,7331851.787820632
2300000.0,750.0,28.4938375,77.0071875,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,3066.6666666666665,8288299.143918592
3500000.0,810.0,28.4305781,77.147745,2.0,2.0,3.0,Resale,Semi-Furnished,1.0,Flat,4320.987654320988,8288299.143918592
4500000.0,1200.0,28.3839618662127,77.3684844005374,2.0,2.0,2.0,Resale,no data,1.0,Flat,3750.0,7419214.067966457
4250000.0,900.0,28.6446455,77.3645325,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,4722.222222222223,7808425.013340891
3950000.0,890.0,28.4962932685044,77.4085199482841,2.0,2.0,2.0,Resale,no data,1.0,Flat,4438.202247191011,7255543.740796644
4000000.0,1025.0,28.4120224356186,77.3436620234332,2.0,2.0,2.0,Resale,no data,1.0,Flat,3902.439024390244,7762859.063870243
4800000.0,1420.0,28.4696852432771,77.5382989638331,2.0,2.0,3.0,Resale,no data,1.0,Flat,3380.281690140845,8313562.197092084
7000000.0,1175.0,28.247592,77.069185,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5957.446808510638,8393002.745921498
8000000.0,1457.0,28.5081375,77.008965,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5490.73438572409,9359544.256917037
2500000.0,540.0,28.6957931,77.4540746,2.0,2.0,2.0,Resale,Unfurnished,1.0,Individual House,4629.62962962963,8330828.756058158
3900000.0,1135.0,28.702659,77.417298,2.0,2.0,3.0,Resale,no data,1.0,Flat,3436.123348017621,6567355.836541553
4500000.0,950.0,28.495486,77.25219,2.0,2.0,2.0,New Property,no data,1.0,Individual House,4736.8421052631575,8282866.369568962
15000000.0,2230.0,28.490613,77.080014,4.0,4.0,2.0,Resale,no data,1.0,Individual House,6726.457399103139,8330828.756058158
3500000.0,850.0,28.5715024536977,77.4743400338994,2.0,2.0,2.0,Resale,no data,1.0,Individual House,4117.64705882353,7095744.914247187
2700000.0,825.0,28.49823760986328,77.0483627319336,2.0,2.0,2.0,New Property,Unfurnished,1.0,Flat,3272.7272727272725,8277473.344103392
3800000.0,980.0,28.5905383,77.35981,2.0,2.0,1.0,Resale,no data,1.0,Flat,3877.5510204081634,7624231.912080733
4500000.0,1125.0,28.5859957,77.4338341,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,4000.0,6723122.719803117
3500000.0,850.0,28.55515416533936,77.3549462910685,2.0,2.0,2.0,Resale,no data,1.0,Flat,4117.64705882353,8277473.344103392
2300000.0,750.0,28.75767707824707,77.29827880859375,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,3066.6666666666665,8330828.756058158
5400000.0,1190.0,28.6192670059929,77.4285183883815,3.0,2.0,4.0,Resale,no data,1.0,Flat,4537.81512605042,8313562.197092084
8000000.0,1600.0,28.4446244,77.009305,3.0,2.0,2.0,Resale,Unfurnished,1.0,Individual House,5000.0,8164300.084315607
2600000.0,720.0,28.390701,77.3408206,2.0,2.0,2.0,Resale,no data,1.0,Flat,3611.1111111111113,8330828.756058158
4500000.0,1150.0,28.562096,77.4524717444809,2.0,2.0,3.0,Resale,no data,1.0,Flat,3913.0434782608695,8393002.745921498
3900000.0,1250.0,28.630654,77.436644,2.0,2.0,2.0,Resale,no data,1.0,Flat,3120.0,8277473.344103392
9500000.0,1895.0,28.3924416,77.3442485,3.0,3.0,2.0,Resale,no data,1.0,Flat,5013.192612137204,8277473.344103392
5100000.0,900.0,28.6271769,77.0396183,3.0,2.0,1.0,Resale,Furnished,1.0,Flat,5666.666666666667,7616851.03368331
5800000.0,1079.0,28.447972,76.970278,2.0,2.0,3.0,Resale,no data,1.0,Individual House,5375.347544022243,8277473.344103392
4500000.0,900.0,28.63306427001953,77.03317260742188,3.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,5000.0,8330828.756058158
3400000.0,1200.0,28.636201858520508,77.43346405029297,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,2833.333333333333,8393002.745921498
6050000.0,1250.0,28.6452824,77.3621025,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,4840.0,6806709.728438755
7200000.0,1528.0,28.5320895830119,77.378430896684,3.0,3.0,3.0,Resale,Semi-Furnished,1.0,Flat,4712.041884816754,8110293.184062937
4500000.0,1300.0,28.70217,77.430308,2.0,2.0,2.0,Resale,no data,1.0,Flat,3461.538461538461,7393405.445685601
3600000.0,965.0,28.552658081054688,77.47152709960938,2.0,2.0,3.0,New Property,Semi-Furnished,1.0,Flat,3730.569948186529,7666216.039694961
8380000.0,1450.0,28.387426,76.979751,3.0,3.0,2.0,Resale,no data,1.0,Flat,5779.310344827586,8428415.514380299
6700000.0,1110.0,28.5112743408678,77.3916888195878,2.0,2.0,3.0,Resale,no data,1.0,Flat,6036.036036036036,8077602.386466027
3700000.0,850.0,28.61765480041504,77.04246520996094,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,4352.941176470588,7862923.40376708
2400000.0,729.0,28.572023,77.432904,2.0,2.0,3.0,New Property,no data,1.0,Individual House,3292.181069958848,8393002.745921498
3800000.0,1000.0,28.685675,77.3503251,2.0,2.0,2.0,New Property,no data,1.0,Individual House,3800.0,8330828.756058158
4470000.0,1315.0,28.571936,77.479001,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,3399.239543726236,7554736.92384266
9500000.0,1587.0,28.3589451,76.971745,3.0,2.0,2.0,Resale,no data,1.0,Flat,5986.137366099559,8359609.652797865
13500000.0,1900.0,28.4365764,77.083589,3.0,4.0,2.0,Resale,no data,1.0,Individual House,7105.263157894737,8313562.197092084
5000000.0,900.0,28.66199111938477,77.13422393798828,3.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,5555.555555555556,8277473.344103392
4200000.0,1050.0,28.6109351,77.4294948,2.0,2.0,2.0,Resale,no data,1.0,Flat,4000.0,8330828.756058158
